age,grade_level,sex,time_on_visuals,audio_replay_count,drag_and_drop_actions,puzzle_attempts,help_button_clicks,time_to_completion,preferred_instruction_type,task_skips,interaction_rate,learning_style
10,Primary 5,Female,71.37809131,1,6,1,0,192.9996194,text,0,21.00573243,Logical
12,Junior Secondary School 3,Female,79.37826068,0,3,3,1,136.7550102,animation,0,27.00263778,Visual
6,Primary 1,Female,35.13053404,6,1,3,1,102.3062872,audio,1,25.24848402,Auditory
7,Primary 2,Male,66.84839855,1,3,2,0,171.6399617,text,0,19.31145744,Logical
9,Primary 5,Female,63.75949518,2,4,2,0,158.0394607,text,0,20.34854688,Logical
10,Junior Secondary School 1,Female,53.72645283,4,9,7,1,103.9267261,text,1,38.00711609,Kinesthetic
5,Nursery,Male,45.74016011,2,2,5,2,105.1232411,audio,0,18.17649467,Auditory
6,Primary 2,Male,37.18066227,5,2,3,2,156.4292454,audio,0,23.11912353,Auditory
8,Primary 3,Male,88.04088562,3,4,4,0,132.2672237,animation,0,33.48068839,Visual
6,Primary 2,Male,50.5025691,2,9,6,1,96.84000904,animation,1,53.99270621,Kinesthetic
8,Primary 3,Female,79.20361549,3,7,5,1,125.995215,text,0,44.82567141,Kinesthetic
6,Primary 2,Male,45.85595412,3,18,4,1,174.0856991,text,0,40.29777169,Kinesthetic
12,Junior Secondary School 3,Female,74.14431565,0,3,1,0,196.7105427,text,0,15.38004809,Logical
6,Primary 2,Female,69.53179812,1,4,1,0,128.7200485,text,0,15.28148062,Logical
5,Nursery,Female,100.0821826,3,5,4,0,161.0799086,animation,0,33.98879493,Visual
10,Primary 5,Female,91.33094524,1,1,4,1,126.6159795,animation,0,28.61417941,Visual
8,Primary 4,Male,34.3908398,0,7,5,0,103.8464,text,1,38.06754355,Kinesthetic
11,Junior Secondary School 2,Male,45.51318418,4,5,4,1,126.126162,audio,1,31.18996924,Auditory
7,Primary 3,Female,84.15151527,1,3,4,0,151.4769939,animation,1,26.37881169,Visual
9,Primary 4,Female,93.21488859,1,0,4,1,148.34964,animation,0,27.6842486,Visual
10,Primary 5,Male,94.80661248,0,3,4,1,140.1545603,animation,0,28.87621115,Visual
12,Junior Secondary School 3,Female,47.60331125,4,2,6,1,144.6355245,animation,1,50.51433844,Kinesthetic
10,Primary 5,Male,65.73566066,0,6,3,0,161.8407425,animation,1,29.50432436,Visual
11,Junior Secondary School 1,Male,69.25569958,0,7,2,0,112.5559722,text,0,22.80451665,Logical
7,Primary 2,Female,31.39240765,6,1,4,1,127.2366014,audio,0,28.91045438,Auditory
10,Primary 5,Male,83.51690013,2,1,3,0,156.3611663,animation,0,24.06898326,Visual
12,Junior Secondary School 2,Female,34.06160941,8,1,5,2,217.0346793,audio,1,24.11547467,Auditory
5,Primary 1,Male,92.99757112,0,2,3,1,179.2631916,animation,1,40.9314121,Visual
4,Nursery,Male,67.92389209,1,4,2,0,152.0167391,text,0,20.18940993,Logical
5,Nursery,Male,52.5554501,2,12,7,0,169.8283485,text,1,41.36120992,Kinesthetic
12,Junior Secondary School 3,Male,41.2862807,6,1,3,2,158.7498179,audio,0,30.65810376,Auditory
12,Junior Secondary School 2,Female,71.18284982,0,3,2,1,128.2620118,animation,0,31.07406388,Visual
12,Junior Secondary School 2,Female,71.45677752,1,11,7,0,146.7031493,animation,0,25.70992813,Kinesthetic
7,Primary 3,Male,38.62368129,10,0,4,1,180.464207,audio,1,23.37894889,Auditory
11,Junior Secondary School 2,Female,62.07652199,1,9,1,0,191.7430303,text,0,14.73473078,Logical
12,Junior Secondary School 3,Male,78.39841239,0,1,2,1,169.2605877,animation,1,28.78225081,Visual
12,Junior Secondary School 2,Female,78.31377137,2,4,2,0,122.0939906,text,1,31.19694684,Visual
9,Primary 5,Female,73.30187237,2,8,6,0,80.42518332,text,0,34.58817669,Kinesthetic
6,Primary 1,Male,68.88778558,2,2,2,0,226.9798787,text,0,18.53756121,Logical
6,Primary 1,Male,54.75620128,1,6,2,0,172.2703308,text,0,10.26008486,Logical
11,Junior Secondary School 1,Male,67.50001396,2,6,1,0,160.565417,text,0,23.33114348,Logical
10,Primary 5,Male,61.82999352,1,6,4,0,162.7661848,animation,0,24.54380791,Visual
7,Primary 3,Female,52.9037256,2,9,7,0,171.6673697,text,1,42.8206172,Kinesthetic
11,Junior Secondary School 1,Male,18.84099769,7,1,4,2,132.248983,audio,0,20.67300609,Auditory
4,Nursery,Female,67.70334664,0,4,3,0,128.1930561,animation,1,24.38374462,Visual
12,Junior Secondary School 3,Male,62.29143205,2,1,1,0,240.9478463,text,0,21.81353719,Logical
11,Junior Secondary School 2,Male,81.96503785,1,5,4,1,146.7561887,animation,1,24.80385442,Visual
6,Primary 1,Female,45.63706146,2,13,7,1,143.28893,animation,1,35.25132233,Kinesthetic
11,Junior Secondary School 1,Female,50.27318413,8,3,4,1,163.5163374,audio,0,21.95743649,Auditory
10,Junior Secondary School 1,Female,17.02926933,4,3,5,2,143.5276002,audio,1,24.13373064,Auditory
9,Primary 5,Female,57.07242651,1,4,1,0,218.6829901,text,0,19.20035469,Logical
5,Nursery,Male,64.66109095,0,0,4,0,123.9427425,animation,0,30.41559013,Visual
7,Primary 3,Male,38.41754317,0,4,1,0,161.6668475,text,0,16.09492782,Logical
12,Junior Secondary School 3,Male,33.62671644,7,0,3,2,132.6496974,audio,1,26.59650723,Auditory
7,Primary 3,Female,60.27847859,3,10,5,0,116.6863277,text,0,36.94786883,Kinesthetic
6,Primary 2,Male,37.91570065,2,3,3,1,210.6288242,audio,1,29.0328852,Auditory
9,Primary 4,Female,49.80416768,2,11,6,1,110.6622427,text,0,42.9663036,Kinesthetic
7,Primary 2,Female,46.01036217,4,3,4,2,206.3187884,audio,1,27.66843597,Auditory
12,Junior Secondary School 3,Male,48.07959041,8,4,5,1,150.951012,audio,1,16.01829647,Auditory
12,Junior Secondary School 3,Male,30.222362,1,3,7,1,148.5347381,animation,0,44.11079153,Kinesthetic
6,Primary 2,Male,69.8535071,0,6,1,0,184.0649227,text,0,27.03363053,Logical
10,Primary 5,Male,68.58803843,1,8,1,0,138.1222355,text,0,18.86494981,Logical
11,Junior Secondary School 2,Female,78.63085774,3,8,7,0,96.4295034,text,0,35.48647155,Kinesthetic
11,Junior Secondary School 1,Male,69.48206924,0,2,2,0,145.5863504,text,0,22.16191091,Logical
12,Junior Secondary School 3,Female,43.49862913,0,6,5,1,138.1103165,animation,1,37.56761813,Kinesthetic
6,Primary 1,Female,37.03646425,6,2,3,2,154.9910277,audio,0,23.49956143,Auditory
8,Primary 3,Female,56.94681092,3,4,4,1,180.1351373,audio,0,24.47960782,Auditory
5,Primary 1,Male,45.69826454,5,2,4,1,126.2093873,audio,1,22.82084843,Auditory
9,Primary 5,Male,53.03037183,1,3,4,1,122.6539785,animation,0,35.44175693,Kinesthetic
10,Junior Secondary School 1,Male,56.01476968,3,12,4,1,167.8681316,animation,0,41.42784695,Kinesthetic
8,Primary 4,Male,74.92480705,1,2,2,0,147.7848966,animation,0,29.94778692,Visual
5,Nursery,Female,69.30618145,0,5,1,0,197.4899511,text,0,21.96209501,Logical
4,Nursery,Male,57.15575894,3,8,6,1,153.9193986,text,0,37.12964064,Kinesthetic
8,Primary 4,Male,80.94157781,1,6,2,0,150.3576053,animation,0,38.94344649,Visual
7,Primary 2,Female,58.47300121,1,5,1,0,169.6374301,text,0,20.67577178,Logical
7,Primary 3,Male,24.30691929,2,9,6,1,132.7592251,animation,1,29.74054933,Kinesthetic
7,Primary 3,Female,77.20009302,1,2,4,0,169.5707632,animation,1,34.57476379,Visual
5,Primary 1,Female,42.71452318,2,14,4,1,123.0865933,text,1,43.8665913,Kinesthetic
11,Junior Secondary School 1,Female,53.25222485,3,4,2,0,124.1171952,text,0,21.76735263,Logical
7,Primary 2,Female,85.89983622,3,4,2,0,216.5358046,text,0,20.63119641,Logical
7,Primary 3,Male,59.65590119,2,7,2,0,214.7535583,text,0,24.25924451,Logical
12,Junior Secondary School 3,Male,52.94655574,1,3,2,0,127.2697765,text,0,18.23945215,Logical
12,Junior Secondary School 3,Male,59.51539279,2,13,5,0,93.50215634,animation,1,39.16984913,Kinesthetic
11,Junior Secondary School 1,Male,79.26549758,0,3,2,1,146.783456,animation,0,31.00752873,Visual
12,Junior Secondary School 2,Male,21.41339144,0,12,6,0,159.7704198,text,1,32.70970587,Kinesthetic
5,Nursery,Male,89.37307022,2,4,4,1,134.1591942,animation,0,34.5355544,Visual
4,Nursery,Female,60.33205707,1,13,7,0,158.8213243,text,0,47.11666521,Kinesthetic
12,Junior Secondary School 3,Male,58.58660578,3,3,2,0,196.6642237,text,0,21.47387089,Logical
12,Junior Secondary School 3,Male,62.85478022,4,6,7,0,147.4784149,animation,1,35.54840045,Kinesthetic
10,Junior Secondary School 1,Female,49.33723513,1,7,2,0,151.4376941,text,0,18.62236403,Logical
10,Primary 5,Male,67.20084734,0,4,1,0,174.2133835,text,0,18.26478837,Logical
4,Nursery,Female,68.50535593,3,2,2,1,115.1664141,animation,1,29.41996271,Visual
5,Primary 1,Female,89.51338164,0,4,2,0,137.7898689,animation,1,31.09007977,Visual
12,Junior Secondary School 3,Female,91.78707704,0,0,4,1,149.9319909,animation,0,23.86897462,Visual
8,Primary 4,Male,31.19551326,2,6,1,0,177.2323746,text,0,19.64991256,Logical
9,Primary 5,Male,78.38435714,1,4,2,1,168.0295652,text,0,25.74177071,Visual
10,Junior Secondary School 1,Male,23.68099297,1,5,6,1,134.3619418,text,1,32.23244909,Kinesthetic
11,Junior Secondary School 2,Male,81.42585185,1,4,2,1,153.658818,text,1,24.41799468,Visual
12,Junior Secondary School 3,Female,51.07688995,3,6,6,0,133.0677995,text,0,43.37945359,Kinesthetic
9,Primary 4,Female,48.39433327,0,5,2,0,210.6440776,text,0,24.02460873,Logical
8,Primary 4,Female,76.17338682,8,6,7,1,151.0552141,text,0,38.21349619,Kinesthetic
10,Primary 5,Male,67.60630266,1,6,1,0,141.7982572,text,0,17.06790576,Logical
7,Primary 2,Female,81.00680362,3,1,3,1,144.1218335,animation,0,24.46874573,Visual
11,Junior Secondary School 2,Female,86.08863711,0,5,4,0,142.9849595,text,0,38.42353316,Visual
5,Primary 1,Male,59.80167044,0,4,1,0,102.0518205,text,0,23.11949006,Logical
6,Primary 1,Female,69.76265116,0,4,2,0,205.8811643,text,0,20.8317141,Logical
9,Primary 4,Female,50.90860595,4,2,5,1,194.4466634,audio,0,23.94401624,Auditory
8,Primary 3,Female,39.30419584,7,3,5,2,125.3014245,audio,0,24.516278,Auditory
9,Primary 5,Female,24.51380952,2,16,5,0,112.5954204,animation,1,45.03246509,Kinesthetic
8,Primary 3,Female,33.8489147,3,9,6,0,155.3202002,animation,1,40.39020709,Kinesthetic
4,Nursery,Male,74.71964343,2,4,2,0,151.2140798,animation,1,30.12466156,Visual
7,Primary 3,Female,41.02478221,3,11,6,0,128.3093788,animation,1,41.6350586,Kinesthetic
12,Junior Secondary School 3,Female,44.94709839,4,8,6,0,140.6061816,text,1,38.72853748,Kinesthetic
9,Primary 4,Male,46.65729839,4,1,3,1,136.5467019,audio,0,28.95758546,Auditory
8,Primary 3,Male,38.92903975,2,12,7,1,145.1530733,animation,1,32.45145616,Kinesthetic
6,Primary 2,Female,89.74000353,0,6,3,1,128.4056597,text,1,31.39691057,Visual
6,Primary 2,Male,53.24703095,2,2,3,2,145.0597696,audio,1,26.92694522,Auditory
6,Primary 1,Female,61.8891886,0,2,1,0,145.7941924,text,0,15.5328321,Logical
12,Junior Secondary School 2,Male,60.24532146,2,1,2,0,186.8627571,text,0,23.4651543,Logical
5,Nursery,Female,69.52461001,1,2,1,0,209.3165825,text,0,15.37869697,Logical
4,Nursery,Male,88.02122508,4,3,4,1,169.955055,animation,1,20.11486286,Visual
4,Nursery,Male,42.24804681,5,2,5,1,155.6988643,audio,1,34.33060794,Auditory
12,Junior Secondary School 2,Male,10.1546195,1,13,4,0,128.206362,text,0,35.76121538,Kinesthetic
11,Junior Secondary School 2,Male,85.57062424,2,0,3,0,147.0763615,text,1,30.36183412,Visual
4,Nursery,Female,60.5940973,2,3,1,0,172.5910569,text,0,22.69600218,Logical
7,Primary 3,Male,48.61837674,1,2,4,1,117.9612438,audio,1,27.2491139,Auditory
12,Junior Secondary School 3,Male,82.15587877,0,2,2,0,148.6584678,animation,0,37.60476695,Visual
9,Primary 4,Female,77.875922,0,5,3,1,193.2574001,animation,1,33.58108652,Visual
4,Nursery,Male,62.99198464,2,13,5,0,103.7169351,animation,1,23.46438148,Kinesthetic
11,Junior Secondary School 1,Female,85.29065359,1,2,2,0,126.0421176,animation,0,24.71418138,Visual
4,Nursery,Male,52.11585706,1,5,1,0,198.6857834,text,0,21.86984645,Logical
7,Primary 3,Male,64.42566708,0,2,1,0,187.6002093,text,0,18.3523006,Logical
8,Primary 3,Female,24.51935711,2,11,5,1,77.49373591,text,0,39.0845708,Kinesthetic
7,Primary 3,Male,74.0549725,1,5,2,0,201.2808284,text,0,23.28079791,Logical
10,Primary 5,Female,25.72043758,5,4,4,2,108.2819858,audio,1,26.7469671,Auditory
9,Primary 5,Female,92.16365564,2,2,2,1,139.5591885,animation,0,40.65700332,Visual
9,Primary 4,Male,54.81234026,1,1,1,0,168.8097245,text,0,18.85350311,Logical
12,Junior Secondary School 3,Male,41.80340455,3,6,4,0,165.8051037,text,0,40.71470305,Kinesthetic
11,Junior Secondary School 1,Male,52.10181299,2,3,2,0,167.8645374,text,0,19.76165633,Logical
12,Junior Secondary School 3,Female,35.53476347,5,4,5,1,175.5365778,audio,1,29.12336054,Auditory
10,Junior Secondary School 1,Female,62.77560845,1,5,1,0,202.3555723,text,0,22.91718664,Logical
5,Primary 1,Female,97.68479979,0,3,3,0,162.4949627,text,1,27.5253644,Visual
5,Primary 1,Female,28.2225094,4,15,7,0,155.433734,animation,1,34.01255492,Kinesthetic
12,Junior Secondary School 2,Female,62.85690432,2,4,2,0,173.028209,text,0,22.68506323,Logical
10,Primary 5,Male,82.08614763,0,6,1,0,206.7631274,text,0,15.58929271,Logical
8,Primary 4,Male,61.04926405,1,3,2,0,257.5792962,text,0,23.69474637,Logical
10,Junior Secondary School 1,Male,60.95740325,0,5,2,0,193.7991768,text,0,18.15170845,Logical
12,Junior Secondary School 3,Female,43.78044838,0,3,1,0,134.638386,text,0,18.3746994,Logical
12,Junior Secondary School 3,Female,71.3249314,1,3,2,0,183.6737933,text,0,18.16022832,Logical
8,Primary 3,Female,86.94954851,0,1,4,0,176.6941026,animation,1,32.15094183,Visual
8,Primary 3,Male,83.81650833,1,2,2,0,167.6219529,text,1,37.17762785,Visual
11,Junior Secondary School 1,Female,49.39843839,8,1,4,1,147.8719758,audio,1,24.39332371,Auditory
10,Primary 5,Female,75.50112244,0,6,4,1,148.8679472,text,1,31.85622492,Visual
12,Junior Secondary School 3,Male,33.59748941,1,7,7,0,144.681247,text,1,41.62248213,Kinesthetic
10,Primary 5,Male,43.34937342,4,8,5,1,117.0948149,animation,0,30.39778183,Kinesthetic
9,Primary 5,Female,82.49261116,1,3,2,1,171.2201694,animation,0,30.88062073,Visual
6,Primary 2,Male,43.84824884,3,14,4,1,152.7910929,text,1,38.97679805,Kinesthetic
11,Junior Secondary School 2,Male,73.0056704,1,1,3,1,138.783556,animation,0,31.82607842,Visual
9,Primary 4,Female,39.53610454,0,4,1,0,156.2814312,text,0,26.27051451,Logical
6,Primary 1,Female,44.5213284,8,2,5,1,154.8277885,audio,0,11.6303821,Auditory
6,Primary 2,Male,84.33053992,1,0,3,1,146.2597651,animation,0,34.56688812,Visual
5,Nursery,Male,49.5112098,3,17,5,0,84.58247339,text,0,40.23847149,Kinesthetic
11,Junior Secondary School 1,Female,59.78730809,4,9,4,0,159.1074434,text,0,43.39570657,Kinesthetic
8,Primary 4,Male,75.86548037,0,1,3,1,138.458134,animation,0,26.32533064,Visual
8,Primary 3,Male,41.98889319,1,12,4,0,107.3791347,text,0,48.89665085,Kinesthetic
9,Primary 5,Male,34.21108541,8,2,3,2,130.6797655,audio,1,21.6651954,Auditory
10,Junior Secondary School 1,Female,80.55023157,2,4,3,1,154.6031969,animation,1,25.99279076,Visual
12,Junior Secondary School 2,Female,60.29059109,0,3,3,1,153.319942,animation,0,28.79428457,Visual
9,Primary 4,Female,60.27945286,1,4,2,0,206.0134054,text,0,18.78991075,Logical
10,Junior Secondary School 1,Female,40.5726844,3,1,4,1,148.2602348,audio,1,29.03177367,Auditory
6,Primary 2,Male,98.13719625,1,3,3,0,161.1944309,animation,1,27.9392508,Visual
11,Junior Secondary School 2,Male,57.77539619,1,4,2,0,143.8385376,text,0,20.99764043,Logical
6,Primary 1,Male,43.6538937,1,7,5,1,127.8287463,text,0,34.96263483,Kinesthetic
4,Nursery,Female,57.12408552,1,7,1,0,172.1062177,text,0,18.91308938,Logical
4,Nursery,Male,41.69479063,3,0,3,2,143.3799412,audio,0,26.5496291,Auditory
7,Primary 3,Female,87.4722547,0,2,4,1,129.0088147,animation,1,28.27626679,Visual
12,Junior Secondary School 3,Male,57.36332418,0,12,6,0,109.8659985,text,0,43.19497027,Kinesthetic
9,Primary 5,Male,67.50392908,0,5,2,0,154.3882787,text,0,25.30159419,Logical
10,Junior Secondary School 1,Male,30.28878323,0,4,6,1,102.8863523,text,1,46.26762676,Kinesthetic
7,Primary 3,Female,51.71228554,1,10,4,1,135.7853208,text,1,54.26282219,Kinesthetic
8,Primary 4,Female,47.95850152,5,2,3,1,174.5377068,audio,1,30.93388224,Auditory
5,Nursery,Male,85.22210295,1,5,3,0,196.6115936,animation,0,22.14275192,Visual
7,Primary 2,Female,82.55062783,1,4,2,0,148.0274384,animation,1,36.05772584,Visual
10,Junior Secondary School 1,Male,67.34934801,1,4,1,0,170.6093164,text,0,20.52699963,Logical
9,Primary 5,Female,37.778653,4,2,4,2,108.9154117,audio,0,24.70726975,Auditory
12,Junior Secondary School 3,Male,65.9757003,1,5,2,0,130.1515244,text,0,21.42974189,Logical
10,Junior Secondary School 1,Female,94.41062241,0,3,4,0,148.4846949,text,0,37.03830388,Visual
8,Primary 3,Female,97.42609431,1,1,4,0,161.4763792,animation,0,33.27789716,Visual
10,Junior Secondary School 1,Female,61.19791776,0,2,2,1,155.1791332,animation,0,33.41239985,Visual
7,Primary 3,Male,80.90968454,0,1,4,0,163.2131134,animation,0,36.6650488,Visual
11,Junior Secondary School 1,Male,55.80400902,3,2,1,0,176.1318664,text,0,22.34208598,Logical
7,Primary 3,Female,68.08178583,1,3,2,0,136.2923539,text,0,20.70187241,Logical
5,Nursery,Female,68.58650385,1,2,5,1,160.5261447,audio,1,28.77348057,Auditory
12,Junior Secondary School 3,Male,51.97475188,1,9,4,1,123.3464505,text,1,45.15330401,Kinesthetic
5,Nursery,Male,90.70832407,1,3,4,0,203.031231,animation,1,33.46877102,Visual
12,Junior Secondary School 3,Male,60.69799585,1,4,1,0,224.6541365,text,0,16.52277522,Logical
10,Primary 5,Female,43.6536677,4,6,5,2,123.3783971,audio,0,25.82338982,Auditory
6,Primary 1,Male,48.27266827,0,5,2,0,155.3561274,text,0,24.81609198,Logical
7,Primary 2,Female,50.53837085,1,12,5,0,86.58580665,animation,0,36.31377291,Kinesthetic
11,Junior Secondary School 1,Female,36.55686557,9,6,4,1,93.45476068,audio,1,30.04564439,Auditory
5,Primary 1,Male,96.29622969,0,2,2,1,132.9353814,text,1,26.08172504,Visual
10,Junior Secondary School 1,Female,95.42148246,1,1,2,1,129.2673666,animation,0,28.35954717,Visual
12,Junior Secondary School 2,Female,36.86358819,10,2,3,2,218.3450721,audio,0,29.96791163,Auditory
10,Primary 5,Female,61.21854207,3,7,4,1,195.7860761,animation,1,31.32397387,Kinesthetic
8,Primary 4,Male,57.51181758,3,11,6,0,122.6011022,text,0,42.56525126,Kinesthetic
8,Primary 3,Female,62.32558278,2,7,6,0,119.5283993,text,1,38.35069818,Kinesthetic
12,Junior Secondary School 2,Female,42.45086527,4,7,7,1,168.1672804,animation,1,45.04898256,Kinesthetic
4,Nursery,Male,77.49407444,1,3,2,1,155.1219192,animation,0,29.91102159,Visual
8,Primary 3,Female,43.90969843,2,0,4,2,123.7938897,audio,1,20.83689958,Auditory
12,Junior Secondary School 2,Female,45.48279204,6,4,3,1,180.6140777,audio,1,28.40910831,Auditory
8,Primary 3,Male,24.63336895,4,3,5,2,198.1374627,audio,1,30.88357381,Auditory
11,Junior Secondary School 1,Female,36.43651515,5,2,3,2,245.4199505,audio,0,22.13615111,Auditory
6,Primary 2,Male,36.68115743,5,1,5,2,180.1428546,audio,0,23.05649992,Auditory
10,Primary 5,Female,67.59833877,1,5,2,0,171.0281868,text,0,19.0113944,Logical
6,Primary 2,Male,52.38211064,8,2,5,2,168.9929811,audio,0,36.03748309,Auditory
10,Junior Secondary School 1,Female,56.87385418,4,3,3,2,176.0086309,audio,0,24.07362586,Auditory
8,Primary 4,Male,82.78747894,0,5,2,1,128.3011179,animation,1,30.46284661,Visual
9,Primary 5,Female,81.71617911,0,8,6,0,97.77939652,animation,1,22.43764094,Kinesthetic
7,Primary 2,Male,83.81833253,2,3,4,0,158.6822213,text,0,26.96009321,Visual
5,Nursery,Male,86.266813,2,6,3,1,125.0128265,animation,0,19.69340713,Visual
8,Primary 4,Male,88.32084491,1,3,4,0,147.0795347,text,1,20.96480194,Visual
9,Primary 5,Female,45.20438177,5,5,6,0,148.3022795,animation,1,29.91290913,Kinesthetic
9,Primary 4,Male,71.69677088,0,3,1,0,212.2185917,text,0,22.43078058,Logical
8,Primary 4,Male,32.64988939,7,1,3,2,211.743312,audio,0,34.04724922,Auditory
4,Nursery,Male,35.6136064,2,9,6,0,121.8934965,animation,0,38.48198664,Kinesthetic
7,Primary 2,Male,45.10428875,8,1,5,1,117.7285588,audio,1,22.74805713,Auditory
4,Nursery,Female,103.7697382,1,4,3,0,180.7646826,animation,1,30.56061334,Visual
12,Junior Secondary School 3,Male,56.46911527,4,10,5,0,143.5597011,text,0,51.92692547,Kinesthetic
10,Junior Secondary School 1,Female,55.27795148,2,4,2,0,190.033441,text,0,20.19793509,Logical
6,Primary 1,Female,37.10880749,9,0,5,1,135.6230716,audio,0,18.13577049,Auditory
9,Primary 5,Female,46.05702654,4,11,5,1,172.7873107,animation,1,44.54101547,Kinesthetic
12,Junior Secondary School 3,Male,66.48445945,1,2,1,0,203.3580429,text,0,18.2402418,Logical
5,Primary 1,Male,87.95432791,1,1,4,0,136.2856826,text,0,31.05187009,Visual
12,Junior Secondary School 3,Male,40.49950916,4,2,5,2,131.2666413,audio,0,24.84298384,Auditory
