age,time_on_visuals,audio_replay_count,drag_and_drop_actions,puzzle_attempts,help_button_clicks,time_to_completion,task_skips,interaction_rate,grade_level_Junior Secondary School 2,grade_level_Junior Secondary School 3,grade_level_Nursery,grade_level_Primary 1,grade_level_Primary 2,grade_level_Primary 3,grade_level_Primary 4,grade_level_Primary 5,sex_Male,preferred_instruction_type_audio,preferred_instruction_type_text,learning_style_Kinesthetic,learning_style_Logical,learning_style_Visual
12,43.49862913,0,6,5,1,138.1103165,1,37.56761813,False,True,False,False,False,False,False,False,False,False,False,True,False,False
6,37.03646425,6,2,3,2,154.9910277,0,23.49956143,False,False,False,True,False,False,False,False,False,True,False,False,False,False
8,56.94681092,3,4,4,1,180.1351373,0,24.47960782,False,False,False,False,False,True,False,False,False,True,False,False,False,False
5,45.69826454,5,2,4,1,126.2093873,1,22.82084843,False,False,False,True,False,False,False,False,True,True,False,False,False,False
9,53.03037183,1,3,4,1,122.6539785,0,35.44175693,False,False,False,False,False,False,False,True,True,False,False,True,False,False
10,56.01476968,3,12,4,1,167.8681316,0,41.42784695,False,False,False,False,False,False,False,False,True,False,False,True,False,False
8,74.92480705,1,2,2,0,147.7848966,0,29.94778692,False,False,False,False,False,False,True,False,True,False,False,False,False,True
5,69.30618145,0,5,1,0,197.4899511,0,21.96209501,False,False,True,False,False,False,False,False,False,False,True,False,True,False
4,57.15575894,3,8,6,1,153.9193986,0,37.12964064,False,False,True,False,False,False,False,False,True,False,True,True,False,False
8,80.94157781,1,6,2,0,150.3576053,0,38.94344649,False,False,False,False,False,False,True,False,True,False,False,False,False,True
7,58.47300121,1,5,1,0,169.6374301,0,20.67577178,False,False,False,False,True,False,False,False,False,False,True,False,True,False
7,24.30691929,2,9,6,1,132.7592251,1,29.74054933,False,False,False,False,False,True,False,False,True,False,False,True,False,False
7,77.20009302,1,2,4,0,169.5707632,1,34.57476379,False,False,False,False,False,True,False,False,False,False,False,False,False,True
5,42.71452318,2,14,4,1,123.0865933,1,43.8665913,False,False,False,True,False,False,False,False,False,False,True,True,False,False
11,53.25222485,3,4,2,0,124.1171952,0,21.76735263,False,False,False,False,False,False,False,False,False,False,True,False,True,False
7,85.89983622,3,4,2,0,216.5358046,0,20.63119641,False,False,False,False,True,False,False,False,False,False,True,False,True,False
7,59.65590119,2,7,2,0,214.7535583,0,24.25924451,False,False,False,False,False,True,False,False,True,False,True,False,True,False
12,52.94655574,1,3,2,0,127.2697765,0,18.23945215,False,True,False,False,False,False,False,False,True,False,True,False,True,False
12,59.51539279,2,13,5,0,93.50215634,1,39.16984913,False,True,False,False,False,False,False,False,True,False,False,True,False,False
11,79.26549758,0,3,2,1,146.783456,0,31.00752873,False,False,False,False,False,False,False,False,True,False,False,False,False,True
12,21.41339144,0,12,6,0,159.7704198,1,32.70970587,True,False,False,False,False,False,False,False,True,False,True,True,False,False
5,89.37307022,2,4,4,1,134.1591942,0,34.5355544,False,False,True,False,False,False,False,False,True,False,False,False,False,True
4,60.33205707,1,13,7,0,158.8213243,0,47.11666521,False,False,True,False,False,False,False,False,False,False,True,True,False,False
12,58.58660578,3,3,2,0,196.6642237,0,21.47387089,False,True,False,False,False,False,False,False,True,False,True,False,True,False
12,62.85478022,4,6,7,0,147.4784149,1,35.54840045,False,True,False,False,False,False,False,False,True,False,False,True,False,False
10,49.33723513,1,7,2,0,151.4376941,0,18.62236403,False,False,False,False,False,False,False,False,False,False,True,False,True,False
10,67.20084734,0,4,1,0,174.2133835,0,18.26478837,False,False,False,False,False,False,False,True,True,False,True,False,True,False
4,68.50535593,3,2,2,1,115.1664141,1,29.41996271,False,False,True,False,False,False,False,False,False,False,False,False,False,True
5,89.51338164,0,4,2,0,137.7898689,1,31.09007977,False,False,False,True,False,False,False,False,False,False,False,False,False,True
12,91.78707704,0,0,4,1,149.9319909,0,23.86897462,False,True,False,False,False,False,False,False,False,False,False,False,False,True
8,31.19551326,2,6,1,0,177.2323746,0,19.64991256,False,False,False,False,False,False,True,False,True,False,True,False,True,False
9,78.38435714,1,4,2,1,168.0295652,0,25.74177071,False,False,False,False,False,False,False,True,True,False,True,False,False,True
10,23.68099297,1,5,6,1,134.3619418,1,32.23244909,False,False,False,False,False,False,False,False,True,False,True,True,False,False
11,81.42585185,1,4,2,1,153.658818,1,24.41799468,True,False,False,False,False,False,False,False,True,False,True,False,False,True
12,51.07688995,3,6,6,0,133.0677995,0,43.37945359,False,True,False,False,False,False,False,False,False,False,True,True,False,False
9,48.39433327,0,5,2,0,210.6440776,0,24.02460873,False,False,False,False,False,False,True,False,False,False,True,False,True,False
8,76.17338682,8,6,7,1,151.0552141,0,38.21349619,False,False,False,False,False,False,True,False,False,False,True,True,False,False
10,67.60630266,1,6,1,0,141.7982572,0,17.06790576,False,False,False,False,False,False,False,True,True,False,True,False,True,False
7,81.00680362,3,1,3,1,144.1218335,0,24.46874573,False,False,False,False,True,False,False,False,False,False,False,False,False,True
11,86.08863711,0,5,4,0,142.9849595,0,38.42353316,True,False,False,False,False,False,False,False,False,False,True,False,False,True
5,59.80167044,0,4,1,0,102.0518205,0,23.11949006,False,False,False,True,False,False,False,False,True,False,True,False,True,False
6,69.76265116,0,4,2,0,205.8811643,0,20.8317141,False,False,False,True,False,False,False,False,False,False,True,False,True,False
9,50.90860595,4,2,5,1,194.4466634,0,23.94401624,False,False,False,False,False,False,True,False,False,True,False,False,False,False
8,39.30419584,7,3,5,2,125.3014245,0,24.516278,False,False,False,False,False,True,False,False,False,True,False,False,False,False
9,24.51380952,2,16,5,0,112.5954204,1,45.03246509,False,False,False,False,False,False,False,True,False,False,False,True,False,False
8,33.8489147,3,9,6,0,155.3202002,1,40.39020709,False,False,False,False,False,True,False,False,False,False,False,True,False,False
4,74.71964343,2,4,2,0,151.2140798,1,30.12466156,False,False,True,False,False,False,False,False,True,False,False,False,False,True
7,41.02478221,3,11,6,0,128.3093788,1,41.6350586,False,False,False,False,False,True,False,False,False,False,False,True,False,False
12,44.94709839,4,8,6,0,140.6061816,1,38.72853748,False,True,False,False,False,False,False,False,False,False,True,True,False,False
9,46.65729839,4,1,3,1,136.5467019,0,28.95758546,False,False,False,False,False,False,True,False,True,True,False,False,False,False
8,38.92903975,2,12,7,1,145.1530733,1,32.45145616,False,False,False,False,False,True,False,False,True,False,False,True,False,False
6,89.74000353,0,6,3,1,128.4056597,1,31.39691057,False,False,False,False,True,False,False,False,False,False,True,False,False,True
6,53.24703095,2,2,3,2,145.0597696,1,26.92694522,False,False,False,False,True,False,False,False,True,True,False,False,False,False
6,61.8891886,0,2,1,0,145.7941924,0,15.5328321,False,False,False,True,False,False,False,False,False,False,True,False,True,False
12,60.24532146,2,1,2,0,186.8627571,0,23.4651543,True,False,False,False,False,False,False,False,True,False,True,False,True,False
5,69.52461001,1,2,1,0,209.3165825,0,15.37869697,False,False,True,False,False,False,False,False,False,False,True,False,True,False
4,88.02122508,4,3,4,1,169.955055,1,20.11486286,False,False,True,False,False,False,False,False,True,False,False,False,False,True
4,42.24804681,5,2,5,1,155.6988643,1,34.33060794,False,False,True,False,False,False,False,False,True,True,False,False,False,False
12,10.1546195,1,13,4,0,128.206362,0,35.76121538,True,False,False,False,False,False,False,False,True,False,True,True,False,False
11,85.57062424,2,0,3,0,147.0763615,1,30.36183412,True,False,False,False,False,False,False,False,True,False,True,False,False,True
4,60.5940973,2,3,1,0,172.5910569,0,22.69600218,False,False,True,False,False,False,False,False,False,False,True,False,True,False
7,48.61837674,1,2,4,1,117.9612438,1,27.2491139,False,False,False,False,False,True,False,False,True,True,False,False,False,False
12,82.15587877,0,2,2,0,148.6584678,0,37.60476695,False,True,False,False,False,False,False,False,True,False,False,False,False,True
9,77.875922,0,5,3,1,193.2574001,1,33.58108652,False,False,False,False,False,False,True,False,False,False,False,False,False,True
4,62.99198464,2,13,5,0,103.7169351,1,23.46438148,False,False,True,False,False,False,False,False,True,False,False,True,False,False
11,85.29065359,1,2,2,0,126.0421176,0,24.71418138,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4,52.11585706,1,5,1,0,198.6857834,0,21.86984645,False,False,True,False,False,False,False,False,True,False,True,False,True,False
7,64.42566708,0,2,1,0,187.6002093,0,18.3523006,False,False,False,False,False,True,False,False,True,False,True,False,True,False
8,24.51935711,2,11,5,1,77.49373591,0,39.0845708,False,False,False,False,False,True,False,False,False,False,True,True,False,False
7,74.0549725,1,5,2,0,201.2808284,0,23.28079791,False,False,False,False,False,True,False,False,True,False,True,False,True,False
10,25.72043758,5,4,4,2,108.2819858,1,26.7469671,False,False,False,False,False,False,False,True,False,True,False,False,False,False
9,92.16365564,2,2,2,1,139.5591885,0,40.65700332,False,False,False,False,False,False,False,True,False,False,False,False,False,True
9,54.81234026,1,1,1,0,168.8097245,0,18.85350311,False,False,False,False,False,False,True,False,True,False,True,False,True,False
12,41.80340455,3,6,4,0,165.8051037,0,40.71470305,False,True,False,False,False,False,False,False,True,False,True,True,False,False
11,52.10181299,2,3,2,0,167.8645374,0,19.76165633,False,False,False,False,False,False,False,False,True,False,True,False,True,False
12,35.53476347,5,4,5,1,175.5365778,1,29.12336054,False,True,False,False,False,False,False,False,False,True,False,False,False,False
10,62.77560845,1,5,1,0,202.3555723,0,22.91718664,False,False,False,False,False,False,False,False,False,False,True,False,True,False
5,97.68479979,0,3,3,0,162.4949627,1,27.5253644,False,False,False,True,False,False,False,False,False,False,True,False,False,True
5,28.2225094,4,15,7,0,155.433734,1,34.01255492,False,False,False,True,False,False,False,False,False,False,False,True,False,False
12,62.85690432,2,4,2,0,173.028209,0,22.68506323,True,False,False,False,False,False,False,False,False,False,True,False,True,False
10,82.08614763,0,6,1,0,206.7631274,0,15.58929271,False,False,False,False,False,False,False,True,True,False,True,False,True,False
8,61.04926405,1,3,2,0,257.5792962,0,23.69474637,False,False,False,False,False,False,True,False,True,False,True,False,True,False
10,60.95740325,0,5,2,0,193.7991768,0,18.15170845,False,False,False,False,False,False,False,False,True,False,True,False,True,False
12,43.78044838,0,3,1,0,134.638386,0,18.3746994,False,True,False,False,False,False,False,False,False,False,True,False,True,False
12,71.3249314,1,3,2,0,183.6737933,0,18.16022832,False,True,False,False,False,False,False,False,False,False,True,False,True,False
8,86.94954851,0,1,4,0,176.6941026,1,32.15094183,False,False,False,False,False,True,False,False,False,False,False,False,False,True
8,83.81650833,1,2,2,0,167.6219529,1,37.17762785,False,False,False,False,False,True,False,False,True,False,True,False,False,True
11,49.39843839,8,1,4,1,147.8719758,1,24.39332371,False,False,False,False,False,False,False,False,False,True,False,False,False,False
10,75.50112244,0,6,4,1,148.8679472,1,31.85622492,False,False,False,False,False,False,False,True,False,False,True,False,False,True
12,33.59748941,1,7,7,0,144.681247,1,41.62248213,False,True,False,False,False,False,False,False,True,False,True,True,False,False
10,43.34937342,4,8,5,1,117.0948149,0,30.39778183,False,False,False,False,False,False,False,True,True,False,False,True,False,False
9,82.49261116,1,3,2,1,171.2201694,0,30.88062073,False,False,False,False,False,False,False,True,False,False,False,False,False,True
6,43.84824884,3,14,4,1,152.7910929,1,38.97679805,False,False,False,False,True,False,False,False,True,False,True,True,False,False
11,73.0056704,1,1,3,1,138.783556,0,31.82607842,True,False,False,False,False,False,False,False,True,False,False,False,False,True
9,39.53610454,0,4,1,0,156.2814312,0,26.27051451,False,False,False,False,False,False,True,False,False,False,True,False,True,False
6,44.5213284,8,2,5,1,154.8277885,0,11.6303821,False,False,False,True,False,False,False,False,False,True,False,False,False,False
6,84.33053992,1,0,3,1,146.2597651,0,34.56688812,False,False,False,False,True,False,False,False,True,False,False,False,False,True
5,49.5112098,3,17,5,0,84.58247339,0,40.23847149,False,False,True,False,False,False,False,False,True,False,True,True,False,False
11,59.78730809,4,9,4,0,159.1074434,0,43.39570657,False,False,False,False,False,False,False,False,False,False,True,True,False,False
8,75.86548037,0,1,3,1,138.458134,0,26.32533064,False,False,False,False,False,False,True,False,True,False,False,False,False,True
8,41.98889319,1,12,4,0,107.3791347,0,48.89665085,False,False,False,False,False,True,False,False,True,False,True,True,False,False
9,34.21108541,8,2,3,2,130.6797655,1,21.6651954,False,False,False,False,False,False,False,True,True,True,False,False,False,False
10,80.55023157,2,4,3,1,154.6031969,1,25.99279076,False,False,False,False,False,False,False,False,False,False,False,False,False,True
12,60.29059109,0,3,3,1,153.319942,0,28.79428457,True,False,False,False,False,False,False,False,False,False,False,False,False,True
9,60.27945286,1,4,2,0,206.0134054,0,18.78991075,False,False,False,False,False,False,True,False,False,False,True,False,True,False
10,40.5726844,3,1,4,1,148.2602348,1,29.03177367,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6,98.13719625,1,3,3,0,161.1944309,1,27.9392508,False,False,False,False,True,False,False,False,True,False,False,False,False,True
11,57.77539619,1,4,2,0,143.8385376,0,20.99764043,True,False,False,False,False,False,False,False,True,False,True,False,True,False
